"","id","countryCode","establishmentMeans","occurrenceRemarks","location"
"274",105333,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-BA-BR-MT-BR-GO-BR-DF"
"275",105335,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP"
"276",13193,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"277",104763,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG"
"278",104759,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-PE"
"279",105341,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP"
"280",137455,"BR",NA,"/Mata Atlântica","BR-PE"
"281",36592,"BR","CULTIVADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-DF-BR-PB-BR-GO-BR-SP-BR-RJ-BR-MG-BR-SC-BR-RS-BR-PR"
"282",4924,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-BA"
"283",20351,"BR","NATURALIZADA","Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-PE-BR-MA-BR-DF"
"284",105828,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-AL-BR-GO"
"285",123741,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR"
"286",86905,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Pantanal","BR-AP-BR-AM-BR-MT-BR-MS"
"287",105343,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP"
"288",105399,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-SP-BR-SC"
"289",105400,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP-BR-RJ"
"290",104760,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-RS"
"291",20488,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-RJ"
"292",86860,"BR","NATURALIZADA","Não endemica/Amazônia","BR-RO-BR-PA"
"293",105409,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP"
"294",10946,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Mata Atlântica","BR-RJ-BR-PE-BR-CE-BR-BA-BR-PA-BR-SP"
"295",25986,"BR","NATURALIZADA","Não endemica/Caatinga-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-MG-BR-SC-BR-RS-BR-PE-BR-BA"
"296",13205,"BR","CULTIVADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-PB-BR-PA-BR-DF-BR-SP-BR-MG-BR-SC-BR-RS-BR-PR"
"297",103663,"BR","CULTIVADA","Não endemica/Caatinga","BR-CE"
"298",86829,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Cerrado","BR-SP-BR-PA-BR-GO"
"299",13272,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-RR-BR-TO-BR-RO-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO-BR-DF"
"300",105326,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-MG"
"301",13231,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-BA-BR-SP-BR-RJ-BR-MG-BR-SC-BR-AM"
"302",103008,"BR","NATIVA","Não endemica/Amazônia","BR-MT-BR-RO-BR-PA"
"303",25981,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RS-BR-RN-BR-BA-BR-AP-BR-SP-BR-MG-BR-GO-BR-DF"
"304",13075,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado","BR-MG-BR-PR-BR-SE-BR-PI-BR-PE-BR-CE-BR-BA-BR-PA-BR-MS-BR-DF"
"305",20221,"BR","CULTIVADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RJ-BR-BA-BR-PA-BR-SC-BR-GO"
"306",38574,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-BA-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-GO"
"307",108122,"BR","NATIVA","Não endemica/","BR-SP-BR-RJ-BR-ES-BR-RS-BR-PA-BR-MS"
"308",39424,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga","BR-BA-BR-PI-BR-TO-BR-RO-BR-AM"
"309",98964,"BR","NATIVA","Não endemica/","BR-SP-BR-RJ-BR-ES-BR-SC-BR-RS-BR-PR-BR-BA"
"310",105491,"BR","NATIVA","Endemica/Cerrado","BR-MT-BR-MG"
"311",103664,"BR","CULTIVADA","Não endemica/","NA"
"312",36262,"BR","NATIVA","Endemica/Mata Atlântica","BR-PR-BR-RS"
"313",24872,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AM-BR-AC"
"314",105965,"BR","CULTIVADA","Não endemica/Cerrado","BR-DF"
"315",19960,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-RO-BR-PA-BR-AC-BR-MT-BR-MS-BR-GO-BR-DF"
"316",19959,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA"
"317",86199,"BR","NATIVA","Não endemica/Amazônia","BR-AM"
"318",13175,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-TO-BR-RR-BR-PA-BR-AP-BR-AC-BR-MT-BR-MS-BR-DF"
"319",108961,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-PE-BR-MS"
"320",13179,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-RJ-BR-SC-BR-PR-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-PA-BR-AP-BR-AM-BR-AC-BR-MS-BR-GO"
"321",14717,"BR","NATIVA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-CE-BR-BA-BR-RO-BR-MS-BR-GO"
"322",14629,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ-BR-MG"
"323",14625,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-RJ"
"324",37280,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-BA"
"325",92713,"BR",NA,"/Amazônia-/Mata Atlântica","BR-RJ-BR-SC-BR-PE-BR-AM"
"326",13180,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-RR-BR-RO-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO-BR-DF"
"327",86814,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-RN-BR-PE-BR-PB-BR-BA-BR-AL-BR-TO-BR-RR-BR-PA-BR-AP-BR-AM-BR-AC-BR-MT-BR-MS-BR-GO"
"328",109028,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-MG-BR-SC-BR-PR"
"329",86817,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-RS-BR-RJ-BR-SE-BR-PI-BR-MA-BR-BA-BR-RR-BR-PA-BR-AP-BR-MT"
"330",13181,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"331",4922,"BR","NATIVA","Endemica/Caatinga-Endemica/Mata Atlântica","BR-PE-BR-BA"
"332",4930,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-SC-BR-PR"
"333",124440,"BR","NATIVA","Não endemica/","BR-RJ"
"334",24311,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-AC-BR-MT-BR-GO-BR-BA"
"335",108956,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"336",108683,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-SC-BR-RS"
"337",108682,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-SC-BR-RS"
"338",108693,"BR","CULTIVADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-RS"
"339",86858,"BR","NATURALIZADA","Não endemica/Amazônia","BR-RO-BR-AP"
"340",104985,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"341",104779,"BR","CULTIVADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-GO"
"342",104776,"BR","NATURALIZADA","Não endemica/Cerrado","BR-SP-BR-DF"
"343",116941,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-RS"
"344",105970,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-PE"
"345",13221,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-MS-BR-MT-BR-DF-BR-SC-BR-SP-BR-MG-BR-RS-BR-PR-BR-GO"
"346",86859,"BR","NATURALIZADA","Não endemica/Amazônia","BR-MA-BR-PA-BR-AM"
"347",13294,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-SP-BR-CE-BR-PA-BR-AP-BR-GO"
"348",26018,"BR","CULTIVADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-AM-BR-MT-BR-MS-BR-GO-BR-DF"
"349",103667,"BR","CULTIVADA","Não endemica/","NA"
"350",103695,"BR","CULTIVADA","Não endemica/Amazônia","BR-PA"
"351",20518,"BR","NATURALIZADA","Não endemica/Caatinga-Não endemica/Cerrado","BR-MS-BR-PR-BR-BA-BR-MT"
"352",107300,"BR","NATIVA","Não endemica/","BR-BA-BR-MT"
"353",125117,"BR","NATIVA","Não endemica/","BR-SP"
"354",86831,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Caatinga-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-RJ-BR-MG-BR-ES-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-RR-BR-PA-BR-AP-BR-AM-BR-MT-BR-MS-BR-GO-BR-DF"
"355",101501,"BR","NATIVA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SP-BR-SC-BR-RS-BR-PR"
"356",121521,"BR","NATIVA",NA,"BR-SP"
"357",127859,"BR",NA,NA,"BR-SP"
"358",104987,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"359",13536,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-RJ-BR-SP-BR-SC-BR-RS-BR-PR"
"360",109039,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Pampa","BR-MT-BR-RS-BR-DF"
"361",109177,"BR","NATIVA","Não endemica/Amazônia","BR-MS-BR-RO"
"362",12938,"BR","NATIVA","Não endemica/Mata Atlântica","BR-RJ-BR-SC-BR-RS-BR-PR"
"363",104982,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"364",102275,"BR","NATIVA","Endemica/Mata Atlântica","BR-BA"
"365",108219,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"366",105046,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"367",105047,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR"
"368",103907,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR-BR-DF"
"369",106072,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-PR-BR-SC"
"370",103904,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-MG-BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR"
"371",116990,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"372",116989,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS"
"373",116520,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-SP"
"374",13735,"BR","NATURALIZADA","Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SC-BR-RS-BR-PE-BR-PB-BR-SP-BR-RJ-BR-MG-BR-PR-BR-BA-BR-DF"
"375",106132,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"376",15380,"BR","NATURALIZADA","Não endemica/Caatinga","BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA"
"377",88047,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-BA-BR-AP-BR-AM"
"378",88046,"BR","NATURALIZADA","Não endemica/Amazônia","BR-RR-BR-PA-BR-AM"
"379",108690,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-RS"
"380",116945,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"381",121699,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-RJ-BR-SC-BR-RS"
"382",116982,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"383",106126,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"384",101496,"BR","NATIVA","Endemica/Mata Atlântica","BR-RS"
"385",104964,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"386",104991,"BR","CULTIVADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-DF-BR-SP-BR-SC-BR-RS-BR-PR"
"387",106143,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"388",101495,"BR","NATIVA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-RS"
"389",87826,"BR","NATIVA","Não endemica/Amazônia","BR-RO-BR-PA-BR-AP-BR-AM"
"390",120301,"BR","NATIVA",NA,"BR-SP"
"391",95362,"BR",NA,"/Caatinga-/Cerrado-/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-SE-BR-PI-BR-PE-BR-PB-BR-BA-BR-AL"
"392",119709,"BR","NATIVA",NA,"BR-SP-BR-PE-BR-MS"
"393",108124,"BR","NATIVA","Não endemica/","BR-SP"
"394",24733,"BR","NATURALIZADA","Não endemica/Amazônia","BR-AP-BR-AM-BR-AC"
"395",14713,"BR","NATIVA","Não endemica/Mata Atlântica","BR-SP-BR-MG-BR-SC-BR-RS-BR-PR"
"396",118120,"BR","NATURALIZADA","Não endemica/Cerrado","BR-SP"
"397",107985,"BR","NATIVA","Não endemica/","BR-SP"
"398",104965,"BR","NATURALIZADA","Não endemica/Mata Atlântica-Não endemica/Pampa","BR-SC-BR-RS"
"399",14698,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Mata Atlântica","BR-MG-BR-PR-BR-BA-BR-AC"
"400",126460,"BR","NATIVA","Endemica/Mata Atlântica","BR-SC-BR-PR"
"401",37145,"BR","NATIVA","Endemica/Mata Atlântica","BR-SP-BR-PR"
"402",108735,"BR","NATURALIZADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"403",119605,"BR",NA,"/Caatinga-/Mata Atlântica","BR-SP-BR-SE-BR-PE-BR-PB-BR-AL"
"404",95348,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-SP-BR-ES-BR-RS-BR-PR-BR-SE-BR-PE-BR-PB-BR-AM"
"405",118295,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-SE-BR-RN-BR-PE-BR-MT"
"406",108243,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"407",119627,"BR",NA,"/Mata Atlântica","BR-PE"
"408",119625,"BR",NA,"/Mata Atlântica","BR-PE"
"409",106128,"BR","CULTIVADA","Não endemica/Mata Atlântica","BR-SC-BR-RS"
"410",119628,"BR",NA,"/Mata Atlântica","BR-RN"
"411",118330,"BR",NA,"/Mata Atlântica","BR-SP"
"412",109034,"BR","NATURALIZADA","Não endemica/Amazônia-Não endemica/Cerrado-Não endemica/Mata Atlântica-Não endemica/Pantanal","BR-SP-BR-MG-BR-PR-BR-PI-BR-MA-BR-BA-BR-RR-BR-MT-BR-MS-BR-GO-BR-DF"
"413",119629,"BR",NA,"/Mata Atlântica","BR-PE"
"414",21168,"BR","NATURALIZADA","Não endemica/Amazônia","BR-PA-BR-AM-BR-AC"
"415",24848,"BR","NATIVA","Não endemica/Amazônia","BR-AC"
"416",106130,"BR","CULTIVADA","Não endemica/Cerrado-Não endemica/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PR-BR-MS"
"417",108218,"BR","NATURALIZADA","Não endemica/Pampa","BR-RS"
"418",119648,"BR",NA,"/Caatinga-/Cerrado-/Mata Atlântica","BR-SP-BR-RJ-BR-PE-BR-PB-BR-CE"
"419",118335,"BR",NA,"/Mata Atlântica","BR-RJ"
"420",118337,"BR",NA,"/Amazônia-/Mata Atlântica","BR-RR-BR-SP-BR-SE-BR-PI-BR-PE-BR-AM"
"421",20076,"BR","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MT-BR-MG-BR-BA-BR-DF"
"422",118345,"BR",NA,"/Mata Atlântica","BR-SP-BR-ES-BR-BA"
"423",119642,"BR",NA,"/Cerrado","BR-SP"
"424",118361,"BR",NA,"/Mata Atlântica","BR-SP-BR-RJ-BR-PE-BR-BA"
"425",92749,"BR",NA,"/Amazônia-/Mata Atlântica","BR-SC-BR-RS-BR-PE-BR-BA-BR-AL-BR-RR"
"426",118342,"BR",NA,"/Mata Atlântica","BR-PE"
"427",118347,"BR",NA,"/Mata Atlântica","BR-SE"
"428",118352,"BR",NA,"/Mata Atlântica","BR-PE"
"429",118364,"BR",NA,"/Mata Atlântica","BR-PE"
"430",118377,"BR",NA,"/Mata Atlântica","BR-PE"
"431",118363,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica","BR-DF-BR-SP-BR-PR-BR-SE-BR-PI-BR-PE-BR-CE-BR-AL-BR-RR-BR-AM"
"432",118406,"BR",NA,"/Mata Atlântica","BR-PE"
"433",118407,"BR",NA,"/Mata Atlântica","BR-PE-BR-CE"
"434",118350,"BR",NA,"/Caatinga-/Mata Atlântica","BR-SP-BR-RJ-BR-RN-BR-PE"
"435",118375,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica","BR-RR-BR-DF-BR-SP-BR-RJ-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-CE-BR-BA-BR-AL-BR-AP-BR-AM"
"436",118411,"BR",NA,"/Cerrado-/Mata Atlântica","BR-DF-BR-SP-BR-SC-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-BA"
"437",118390,"BR",NA,"/Mata Atlântica","BR-PI-BR-PE"
"438",118403,"BR",NA,"/Mata Atlântica","BR-RN"
"439",118422,"BR",NA,"/Mata Atlântica","BR-SE-BR-PI-BR-PE"
"440",118416,"BR",NA,"/Mata Atlântica","BR-RJ"
"441",118402,"BR",NA,"/Mata Atlântica","BR-PR"
"442",118348,"BR",NA,"/Mata Atlântica","BR-SE-BR-PE"
"443",118389,"BR",NA,"/Mata Atlântica","BR-RN"
"444",118374,"BR",NA,"/Mata Atlântica","BR-SP"
"445",127855,"BR",NA,"/Caatinga-/Mata Atlântica","BR-PB-BR-CE-BR-PE"
"446",137464,"BR",NA,"/Caatinga","BR-PE"
"447",118231,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-SC-BR-PE-BR-DF"
"448",118232,"BR",NA,"/Mata Atlântica","BR-BA"
"449",95513,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica-/Pampa","BR-SP-BR-RJ-BR-SC-BR-RS-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-RR-BR-AM-BR-DF"
"450",119597,"BR",NA,"/Caatinga","BR-AL"
"451",118317,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-SP-BR-PE-BR-PB-BR-BA-BR-AM-BR-AC"
"452",95514,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica-/Pampa","BR-RN-BR-SP-BR-RJ-BR-SC-BR-RS-BR-PR-BR-SE-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-RR-BR-PA-BR-AP-BR-AM-BR-MT-BR-DF"
"453",118312,"BR",NA,"/Mata Atlântica","BR-BA"
"454",118313,"BR",NA,"/Mata Atlântica","BR-PE"
"455",118318,"BR",NA,"/Mata Atlântica","BR-PE"
"456",118269,"BR",NA,"/Mata Atlântica","BR-SP-BR-PI-BR-PE"
"457",95353,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-SP-BR-RJ-BR-RS-BR-PI-BR-PE-BR-RR"
"458",118392,"BR",NA,"/Caatinga-/Cerrado-/Mata Atlântica","BR-SP-BR-BA"
"459",118346,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-PE-BR-BA"
"460",118366,"BR",NA,"/Cerrado","BR-SP"
"461",119598,"BR",NA,"/Mata Atlântica","BR-PE"
"462",118372,"BR",NA,"/Cerrado-/Mata Atlântica","BR-MA-BR-SP-BR-SE-BR-RN-BR-PE"
"463",21418,"BR","NATIVA","Não endemica/Caatinga-Não endemica/Cerrado","BR-GO-BR-RN-BR-CE-BR-BA-BR-MT-BR-MS"
"464",92751,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-SP-BR-RJ-BR-SC-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-BA-BR-AL-BR-AM"
"465",118266,"BR",NA,"/Mata Atlântica-/Pampa","BR-SP-BR-RJ-BR-RS-BR-PR-BR-RN-BR-PI-BR-PE-BR-PB-BR-CE-BR-BA"
"466",118315,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SC-BR-SP-BR-RJ-BR-MG-BR-PE-BR-MA-BR-CE-BR-BA"
"467",118316,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-SP-BR-PR-BR-BA-BR-AM"
"468",118310,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-RN"
"469",118308,"BR",NA,"/Cerrado","BR-SP"
"470",119599,"BR",NA,"/Caatinga-/Cerrado-/Mata Atlântica","BR-MA-BR-RS-BR-RN-BR-SP-BR-PE-BR-BA-BR-AL"
"471",118404,"BR",NA,"/Mata Atlântica","BR-SE-BR-PE"
"472",118413,"BR",NA,"/Mata Atlântica","BR-SE"
"473",118349,"BR",NA,"/Mata Atlântica","BR-SP-BR-SE-BR-RN-BR-PE"
"474",95364,"BR",NA,"/Mata Atlântica","BR-SP-BR-SC-BR-RS-BR-PE-BR-BA"
"475",118379,"BR",NA,"/Caatinga-/Mata Atlântica","BR-SP-BR-PE-BR-BA-BR-AL"
"476",118341,"BR",NA,"/Amazônia-/Cerrado-/Mata Atlântica","BR-AM-BR-RR-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL"
"477",118290,"BR",NA,"/Amazônia-/Caatinga-/Mata Atlântica","BR-RR-BR-SP-BR-PE"
"478",118283,"BR",NA,"/Cerrado","BR-SP"
"479",92726,"BR",NA,"/Amazônia-/Caatinga-/Cerrado-/Mata Atlântica","BR-PB-BR-SP-BR-SC-BR-SE-BR-PE-BR-AM"
"480",118288,"BR",NA,"/Mata Atlântica","BR-PI-BR-PB"
"481",118293,"BR",NA,"/Cerrado","BR-SP"
"482",118304,"BR",NA,"/Mata Atlântica","BR-SE"
"483",118294,"BR",NA,"/Mata Atlântica","BR-SP"
"484",118292,"BR",NA,"/Mata Atlântica","BR-PE"
"485",118305,"BR",NA,"/Mata Atlântica","BR-SC-BR-BA"
"486",118325,"BR",NA,"/Caatinga-/Mata Atlântica","BR-PE-BR-SP"
"487",119624,"BR",NA,"/Mata Atlântica","BR-SE-BR-PI-BR-PE-BR-PB-BR-AL-BR-SP-BR-SC-BR-PR"
"488",118333,"BR",NA,"/Mata Atlântica","BR-SP-BR-RJ-BR-RS-BR-PE-BR-PB"
"489",119626,"BR",NA,"/Mata Atlântica","BR-PI-BR-PE"
"490",119632,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-PE"
"491",118324,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-PE"
"492",118327,"BR",NA,"/Mata Atlântica","BR-PE"
"493",119631,"BR",NA,"/Cerrado-/Mata Atlântica","BR-SP-BR-PE"
"494",118376,"BR",NA,"/Caatinga","BR-PE"
"495",92745,"BR",NA,"/Caatinga-/Mata Atlântica","BR-SC-BR-PE-BR-BA"
"496",118354,"BR",NA,"/Mata Atlântica","BR-BA-BR-SP-BR-PE"
"497",92746,"BR",NA,"/Mata Atlântica","BR-SP-BR-SC-BR-PR"
"498",118357,"BR",NA,"/Mata Atlântica","BR-SP-BR-PE"
"499",118358,"BR",NA,"/Mata Atlântica","BR-PE"
"500",118360,"BR",NA,"/Amazônia-/Mata Atlântica","BR-SP-BR-SC-BR-PE-BR-AL-BR-PA"
"501",118365,"BR",NA,"/Mata Atlântica","BR-SE-BR-PE-BR-PB-BR-BA"
